contract_id,contract_reg_type_id,contract_reg_type_en,contract_start_date,contract_end_date,contract_amount,annual_amount,no_of_prop,line_number,is_free_hold,ejari_bus_property_type_id,ejari_bus_property_type_en,ejari_property_type_id,ejari_property_type_en,ejari_property_sub_type_id,ejari_property_sub_type_en,property_usage_en,project_number,project_name_en,master_project_en,area_id,area_name_en,actual_area,nearest_landmark_en,nearest_metro_en,nearest_mall_en,tenant_type_id,tenant_type_en
CNT1875536657,2,Renew,15-03-2022,14-03-2023,45000,45000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,363,Al Qusais Industrial First,109.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,1.0,Person
CNT1804177863,2,Renew,20-09-2021,19-09-2022,160000,160000,1,1,0,4,Villa,19.0,Complex Villas,3.0,3 bed rooms+hall,Residential,,,,317,Jumeirah First,734.0,Burj Khalifa,Financial Centre,Dubai Mall,1.0,Person
CNT788863928,1,New,10-03-2018,09-03-2019,101000,101000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,278,Mankhool,138.0,Dubai International Airport,Al Fahidi Metro Station,Dubai Mall,1.0,Person
CRT677094286,1,New,01-01-2017,31-12-2018,9907200,4953600,344,72,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,11.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT337021589,2,Renew,01-09-2015,31-08-2016,70000,70000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,267,Al Raffa,124.0,Dubai International Airport,Al Fahidi Metro Station,Dubai Mall,1.0,Person
CNT229470583,2,Renew,01-06-2014,31-05-2015,72500,72500,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,255,Rega Al Buteen,79.0,Dubai International Airport,Union Metro Station,Dubai Mall,2.0,Authority
CRT466199956,2,Renew,04-08-2015,03-08-2016,55000,55000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,794.0,SKY COURTS,Residential Complex,467,Wadi Al Safa 5,68.0,IMG World Adventures,,,1.0,Person
CRT246853586,1,New,16-10-2013,15-10-2014,50000,50000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,438.0,LAKE TERRACE,Jumeirah Lakes Towers,350,Al Thanyah Fifth,46.0,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1.0,Person
CNT1303460485,2,Renew,10-07-2020,09-10-2020,12000,48000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,301,Al Nahda Second,102.0,Dubai International Airport,STADIUM Metro Station,City Centre Mirdif,1.0,Person
CRT1037405636,2,Renew,01-01-2019,31-12-2019,39000,39000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,365,Al Hudaiba,10.0,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,1.0,Person
CNT479825729,1,New,01-09-2016,30-08-2017,400000,401078,4,2,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,254,Al Buteen,476.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CNT764116363,2,Renew,01-04-2018,31-03-2019,60374,60374,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,The Gardens,445,Jabal Ali First,105.0,Sports City Swimming Academy,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT477064341,1,New,21-07-2016,04-02-2017,65480,121187,1,1,1,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,Dubai Investment Park Second,459,Dubai Investment Park Second,304.0,Sports City Swimming Academy,,,2.0,Authority
CRT2086108348,1,New,10-07-2023,09-08-2024,123000,113538,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,1773.0,ACT ONE | ACT TWO,Burj Khalifa,390,Burj Khalifa,71.0,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1.0,Person
CNT143927759,2,Renew,01-07-2013,30-06-2014,25200,25200,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,235,Eyal Nasser,30.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,1.0,Person
CNT502356085,1,New,20-10-2016,19-10-2017,210000,210000,1,1,1,4,Villa,841.0,Villa,3.0,3 bed rooms+hall,Residential,,,TECOM Site A,371,Al Safouh Second,86281.0,Burj Al Arab,Al Sufouh,Mall of the Emirates,1.0,Person
CNT2086116481,2,Renew,25-06-2023,24-06-2024,44000,44000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,264,Nad Al Hamar,80.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT258501506,1,New,26-10-2014,25-10-2015,80000,80000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,The Greens,351,Al Thanyah Third,89.0,Burj Al Arab,Dubai Internet City,Marina Mall,1.0,Person
CNT550130209,1,New,11-06-2016,10-02-2017,73330,109995,1,1,0,4,Villa,19.0,Complex Villas,3.0,3 bed rooms+hall,Residential,,,,232,Mirdif,1.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT1274432355,2,Renew,01-09-2020,31-08-2021,130000,130000,1,1,1,4,Villa,841.0,Villa,5.0,5 bed rooms+hall,Residential,,,The Villa,467,Wadi Al Safa 5,623.0,IMG World Adventures,,,1.0,Person
CNT2066402314,1,New,09-02-2023,08-02-2024,14000,14000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,240,Port Saeed,31.0,Dubai International Airport,Deira City Centre,Dubai Mall,2.0,Authority
CRT1540184066,2,Renew,20-07-2021,19-07-2022,27000,27000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,1649.0,BOTANICA,Jumeirah Village Circle,441,Al Barsha South Fourth,51.0,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1.0,Person
CNT1390385937,2,Renew,21-03-2021,20-03-2023,276000,138000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,356,Al Rega,143.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CNT749796184,1,New,01-01-2018,31-12-2018,184800,184800,14,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,Dubai Investment Park Second,459,Dubai Investment Park Second,19.0,Expo 2020 Site,,,2.0,Authority
CRT2054212777,2,Renew,07-12-2022,06-06-2023,52000,104000,1,1,1,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,1823.0,NOOR TOWNHOUSES,TOWN SQUARE,507,Al Yelayiss 2,306.0,,,,1.0,Person
CNT995750139,1,New,07-04-2019,06-04-2020,30000,30000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,1434.0,EMIRATES GARDEN I - ROSE 1,Jumeirah Village Circle,441,Al Barsha South Fourth,45.0,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1.0,Person
CNT661554736,1,New,12-06-2017,11-06-2018,83000,83000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Silicon Oasis,484,Nadd Hessa,110.0,IMG World Adventures,,,1.0,Person
CRT1132168156,1,New,15-12-2019,14-12-2020,40000,40000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,362,Naif,1.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,1.0,Person
CNT1641501319,2,Renew,10-04-2021,09-04-2022,50000,50000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,361,Muhaisanah Fourth,134.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,1.0,Person
CRT987966746,1,New,15-03-2019,14-03-2020,180000,180000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Palm Jumeirah,410,Palm Jumeirah,183.0,Burj Al Arab,Palm Jumeirah,Marina Mall,1.0,Person
CNT1975956406,1,New,03-10-2022,02-01-2028,1959550,391910,2,2,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,453,Saih Shuaib 2,885.0,Al Makhtoum International Airport,,,2.0,Authority
CRT1082694756,1,New,04-09-2019,03-09-2020,29000,29000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,International City Phase 1,343,Al Warsan First,69.0,,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CNT1044736832,2,Renew,20-06-2019,19-06-2020,32000,32000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,267,Al Raffa,20.0,Burj Khalifa,Al Fahidi Metro Station,Dubai Mall,1.0,Person
CNT1143596983,1,New,01-01-2019,31-12-2019,3859200,3859200,454,439,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,360,Muhaisanah Second,11.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,2.0,Authority
CNT997241391,1,New,20-02-2019,19-02-2020,134024,134024,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,249,Al Muteena,141.0,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,2.0,Authority
CNT724553830,2,Renew,10-11-2017,09-11-2018,80000,80000,2,1,1,2,Unit,1.0,Shop,0.0,,Commercial,,,International City Phase 1,343,Al Warsan First,36.0,,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CRT644381516,1,New,01-01-2017,31-12-2017,200000,200000,189,37,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,438,Al Ttay,17.0,,,,2.0,Authority
CNT1986659217,1,New,01-09-2022,31-08-2023,28000,28000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,233,Hor Al Anz,52.0,Dubai International Airport,Abu Baker Al Siddique Metro Station,,1.0,Person
CRT1064380116,2,Renew,14-07-2018,13-07-2019,320650,320650,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,445.0,EXECUTIVE HEIGHT,TECOM Site C,443,Al Thanyah First,213.0,Burj Al Arab,Dubai Internet City,Marina Mall,2.0,Authority
CRT1889700016,1,New,17-02-2022,16-02-2027,600000,120000,120,101,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,35.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT2075105293,1,New,08-03-2023,07-03-2024,20000,20000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,240,Port Saeed,22.0,Dubai International Airport,Deira City Centre,Dubai Mall,2.0,Authority
CNT1291817249,1,New,15-10-2020,14-11-2021,80000,73846,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,333,Madinat Dubai Almelaheyah,180.0,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,1.0,Person
CNT4987647,1,New,20-04-2012,19-04-2013,708700,708700,28,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,International City Phase 1,343,Al Warsan First,43.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CNT2065263097,1,New,01-04-2023,31-03-2024,400000,400000,2,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,254,Al Buteen,25.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CRT1949497036,1,New,28-01-2022,27-03-2023,350000,350000,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,Dubai Marina,330,Marsa Dubai,141.0,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2.0,Authority
CNT1596260659,2,Renew,01-09-2021,31-08-2022,55000,55000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,1628.0,SHERENA RESIDENCE,Majan,465,Wadi Al Safa 3,122.0,IMG World Adventures,,,1.0,Person
CRT889564596,1,New,01-12-2018,31-12-2019,135000,124615,1,1,0,4,Villa,841.0,Villa,6.0,6 bed rooms+hall,Residential,,,,233,Hor Al Anz,260.0,Dubai International Airport,Abu Baker Al Siddique Metro Station,City Centre Mirdif,1.0,Person
CRT417172936,2,Renew,22-02-2016,21-02-2017,38000,38000,1,1,0,2,Unit,903.0,Studio ,11.0,Studio,Residential,,,,235,Eyal Nasser,40.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,1.0,Person
CNT672562564,2,Renew,01-07-2017,30-06-2018,622545,622545,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,368,Al Barsha First,351.0,Burj Al Arab,Sharaf Dg Metro Station,Mall of the Emirates,2.0,Authority
CNT815384135,2,Renew,01-06-2018,31-05-2019,77175,77175,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,267,Al Raffa,101.0,Burj Khalifa,Al Fahidi Metro Station,Dubai Mall,2.0,Authority
CNT2087652158,2,Renew,14-06-2023,13-12-2023,22500,45000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,267,Al Raffa,895.0,Burj Khalifa,Al Fahidi Metro Station,Dubai Mall,1.0,Person
CRT753224356,1,New,10-05-2017,26-05-2019,347769,170000,1,1,1,4,Villa,841.0,Villa,5.0,5 bed rooms+hall,Residential,,,The Villa,467,Wadi Al Safa 5,554.0,IMG World Adventures,,,1.0,Person
CRT876525746,2,Renew,20-10-2018,19-10-2019,38000,38000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,International City Phase 1,343,Al Warsan First,69.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT285148086,1,New,15-05-2014,14-05-2015,326400,326400,34,14,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,Dubai Investment Park First,458,Dubai Investment Park First,22.0,Expo 2020 Site,UAE Exchange Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT846474277,1,New,29-08-2018,27-09-2019,66500,66500,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,The Gardens,445,Jabal Ali First,94.0,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,1.0,Person
CNT1109478839,1,New,02-11-2019,01-11-2020,65000,65000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,365,Al Hudaiba,78.0,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,1.0,Person
CNT1620081953,1,New,01-10-2021,31-12-2025,5589612,1397403,14,12,1,2,Unit,2.0,Office,422.0,Office,Commercial,,,Dubai Investment Park First,458,Dubai Investment Park First,80.0,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT124089079,1,New,01-07-2013,30-06-2016,159300,53100,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,388,Oud Metha,56.0,Burj Khalifa,Oud Metha Metro Station,Dubai Mall,2.0,Authority
CNT314363609,2,Renew,01-01-2015,31-12-2015,131796,131796,1,1,0,4,Villa,19.0,Complex Villas,4.0,4 bed rooms+hall,Residential,,,,445,Jabal Ali First,277.0,,,,2.0,Authority
CNT344389761,1,New,01-09-2015,31-08-2016,41000,41000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,339,Al Mararr,70.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,1.0,Person
CNT1263504674,1,New,01-07-2020,30-06-2021,40000,40000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,362,Naif,60.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,1.0,Person
CRT1496459586,1,New,05-07-2021,04-07-2022,100000,100000,1,1,1,4,Villa,841.0,Villa,3.0,3 bed rooms+hall,Residential,1488.0,REEM - MIRA OASIS COMMUNITY,,506,Al Yelayiss 1,298.0,Dubai Cycling Course,,,1.0,Person
CNT671083096,1,New,01-08-2017,31-07-2018,95000,95000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,227.0,ELITE RESIDENCE,Dubai Marina,330,Marsa Dubai,74.0,Burj Al Arab,Mina Seyahi,Marina Mall,1.0,Person
CNT100501758,1,New,01-02-2012,31-01-2013,18000,18000,1,1,0,2,Unit,903.0,Studio ,11.0,Studio,Residential,,,,238,Al Dhagaya,93.0,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,1.0,Person
CNT2081041450,2,Renew,05-05-2023,04-06-2024,53000,53000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,297,Al Warqa First,1800.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT2080103006,1,New,25-04-2023,24-04-2024,84000,84000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,525.0,THE ZEN,Dubai Marina,330,Marsa Dubai,138.0,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,1.0,Person
CNT1324726898,2,Renew,01-12-2020,30-11-2021,90000,90000,1,1,0,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,,,,232,Mirdif,472.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT1243708966,2,Renew,01-01-2020,31-12-2020,26600,26600,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,362,Naif,5.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CRT238832176,1,New,10-06-2014,09-06-2015,224000,224000,4,2,1,2,Unit,7.0,Warehouse,13.0,Warehouse,Industrial,,,Dubai Investment Park Second,459,Dubai Investment Park Second,753.0,Sports City Swimming Academy,,,2.0,Authority
CNT12030,1,New,24-12-2010,23-12-2011,44000,44000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,297,Al Warqa First,111.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT1089483975,2,Renew,10-08-2019,09-08-2020,111600,111600,3,2,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,348,Al Goze Fourth,14.0,Downtown Dubai,Noor Bank Metro Station,Mall of the Emirates,2.0,Authority
CNT281095391,2,Renew,05-03-2015,04-03-2016,55660,55660,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,305,Al Qusais First,81.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,1.0,Person
CRT729864026,2,Renew,01-11-2017,31-10-2018,55000,55000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,240,Port Saeed,,Dubai International Airport,Al Rigga Metro Station,Dubai Mall,1.0,Person
CRT894090946,1,New,04-12-2018,03-12-2019,37000,37000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,Discovery Gardens,445,Jabal Ali First,46.0,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1.0,Person
CNT763418892,1,New,20-09-2017,19-09-2018,1536000,1536000,40,2,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,Dubai Investment Park Second,459,Dubai Investment Park Second,28.0,Expo 2020 Site,,Ibn-e-Battuta Mall,2.0,Authority
CNT2082805133,2,Renew,20-06-2023,19-06-2024,36300,36300,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,264,Nad Al Hamar,86.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT690800524,2,Renew,27-07-2017,26-07-2018,55000,55000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,276,Al Bada,22.0,Burj Khalifa,Trade Centre Metro Station,Dubai Mall,2.0,Authority
CRT511724796,1,New,16-05-2016,15-05-2017,90000,90000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,438.0,LAKE TERRACE,Jumeirah Lakes Towers,350,Al Thanyah Fifth,67.0,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1.0,Person
CNT385227186,2,Renew,01-01-2016,31-12-2017,525088,262544,1,1,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,,319,Ras Al Khor Industrial Second,30.0,Downtown Dubai,Creek Metro Station,City Centre Mirdif,2.0,Authority
CNT1143508681,2,Renew,01-10-2019,14-10-2020,167000,167000,1,1,0,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,,,,318,Jumeirah Third,195.0,Burj Khalifa,Business Bay Metro Station,Dubai Mall,1.0,Person
CNT2034051674,1,New,20-11-2022,19-11-2023,38000,38000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,267,Al Raffa,1.0,Burj Khalifa,ADCB Metro Station,Dubai Mall,1.0,Person
